Date,Target,US_Interest_Rate_10Y__diff1,US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1,VIX,S&P500__logdiff1,Nikkei225__logdiff1,TaiwanWeighted__logdiff1,USD_KRW__logdiff1,Dollar_Index__logdiff1,Log_Return,RSI_14,ATR_14__logdiff1,Volatility_20__logdiff1,MACD__diff1,Volume_ROC,Net_Purchase_Investment_Trust,Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,Volume,Transaction_Value__logdiff1
2025-03-31,0,-0.11,-0.09,0.004,0.007,-0.02,-0.00300002,18.69000053,-0.003312461,-0.018143528,-0.016020177,-0.002589206,-0.000288298,-0.019039756,47.90831842,0.056394549,0.053197587,-5.69183795,0.273355333,609806807,40065883283,21673555398,-6.42E+11,513561475,-0.07150719
2025-04-01,1,-0.04,-0.02,-0.071,-0.06,-0.02,-0.01100016,21.64999962,-0.019934601,-0.041326013,-0.042891499,0.005130853,0.001632636,-0.030507759,41.71165374,0.027010048,-0.046502556,-10.71424605,-0.237495799,-10678439502,60722289266,5.56E+11,-1.58E+12,391592782,0.141887987
2025-04-02,0,-0.06,-0.04,0.016,0.012,-0.02,0.00399995,22.28000069,0.00552324,0.00019432,0.027840018,0.001733837,0.000479714,0.016100176,42.22876858,0.013948037,0.050981226,-5.183406632,0.157819199,28527835113,77428143593,-7425171231,-3.91E+11,453393641,-0.171698569
2025-04-03,0,0.03,0.04,-0.02,0.003,-0.01,-0.023,21.77000046,0.003774104,0.002842052,0.000847885,-0.001352847,-0.004325517,-0.006178262,40.536686,-0.012677307,-0.020410847,-5.242304716,0.137201084,14073759070,1.74E+11,-22090030228,-7.27E+11,515599740,0.053308553
2025-04-04,0,-0.14,-0.21,-0.029,-0.055,0.07,0.02600002,21.51000023,0.006705661,-0.028100518,0,-0.002677058,-0.016903433,-0.007675521,39.23508561,0.092164045,-0.00577197,-5.51831083,-0.068934443,92068244282,2.72E+11,68855170698,-1.38E+12,480057159,0.122024181
2025-04-07,0,-0.05,-0.02,-0.046,-0.068,-0.03,0.02200008,30.02000046,-0.049605912,-0.027888563,0,-0.010532466,0.009264262,-0.008594364,29.06465677,0.041249443,0.006561978,-5.84077488,0.447900251,63608384142,2.07E+11,3.50E+11,-1.79E+12,695074881,0.257609232
2025-04-08,1,0.14,0.06,-0.044,-0.056,0.08,0.01200008,45.31000137,-0.061609062,-0.081502689,-0.102029797,0.005389787,0.002326989,-0.057266731,20.5565883,0.163054315,0.355953857,-15.27562637,-0.108728094,-10723490389,4.31E+11,-95673110432,-2.10E+12,619500714,-0.018868484
2025-04-09,0,0.11,-0.01,0.038,0.008,0.12,0.02999997,46.97999954,-0.002334195,0.058505308,-0.040990258,0.007806117,-0.002909545,0.002586648,18.83236991,0.031380633,-0.001551323,-11.0661724,-0.100859558,86889851666,1.13E+11,-3.67E+11,-6.47E+11,557018146,-0.140905453
2025-04-10,1,0.08,0.2,0.046,0.021,-0.12,0.0250001,52.33000183,-0.015825083,-0.040129497,-0.059606961,0.010947076,-0.000582897,-0.017515851,15.95408026,0.041152254,-0.020485122,-11.35624963,0.256048097,-44322370066,57856324113,40051769712,-1.00E+12,699641582,0.047117923
2025-04-11,0,0.06,-0.06,-0.03,0.003,0.12,-0.03300023,33.61999893,0.09089488,0.087354616,0.088444004,-0.028793049,-0.019925072,0.063903474,34.75563743,0.149827407,0.310360501,3.85337312,-0.041812166,3.08E+11,53966282574,1.79E+11,3.29E+11,670388052,0.149357381
2025-04-14,1,0.08,0.13,-0.006,-0.026,-0.05,0.02000023,40.72000122,-0.035220607,-0.030017011,0.027448218,0.005587111,-0.010864836,-0.005059726,34.68727871,0.034782987,0.000295923,2.66712611,-0.448524154,21739159945,1.75E+11,-1.35E+11,-6.90E+11,369702818,-0.367024325
2025-04-15,1,-0.1,-0.11,-0.005,-0.003,0.01,-0.0020001,37.56000137,0.017930381,0.011744796,-0.000803225,-0.022981823,-0.001404066,0.009479216,37.84504869,-0.009910887,-0.012521861,4.54004303,0.321651716,-334596020,1.12E+11,-64143907086,-2.44E+11,488618364,-0.139306909
2025-04-16,0,-0.03,-0.02,-0.027,-0.009,-0.01,-0.0179999,30.88999939,0.007913319,0.008356975,0.017504812,0.0002607,0.005804097,0.008724447,37.21418725,-0.007367684,0.006212949,5.82407356,0.14678355,-5848280889,94464244602,64528321115,-1.18E+11,560339502,-0.027274418
2025-04-17,1,-0.06,-0.08,-0.035,-0.048,0.02,0.01299978,30.12000084,-0.001729275,-0.010181966,-0.019818234,0.005339999,-0.008416923,-0.012175158,37.60745705,-0.006496152,-0.000242328,2.65544707,0.094289983,-31898896574,86849302137,-47659695621,-4.59E+11,613173904,0.033235687
2025-04-18,1,0.05,0.05,0.016,0.034,0,-0.01799988,32.63999939,-0.022663254,0.013388678,-0.006662247,-0.009003169,0,0.009345627,42.91767581,-0.036421551,0.005985784,4.36736966,-0.018649266,-6456043288,56195835173,2.75E+11,-3.51E+11,601738661,-0.01799149
2025-04-21,1,0,0,-0.025,-0.023,0,-0.0020001,29.64999962,0.001325959,0.01020673,0.002906966,0,0,0.005252518,50.20742137,-0.070788922,0.002064434,4.86352368,-0.250529929,-16348640640,78362304973,-12839946026,-1.05E+11,450985117,-0.156928109
2025-04-22,0,0.08,-0.05,-0.018,-0.031,0.13,0.013,29.64999962,0,-0.01305215,-0.015003963,0,-0.011130323,0.002011329,46.82437596,-0.037824714,0.001155915,4.55784841,-0.048799879,-8928783020,56296074372,-17446035020,-2.88E+11,428977098,-0.075334047
2025-04-23,1,-0.01,0.05,0.019,-0.001,-0.06,0.02000023,33.81999969,-0.023849648,-0.001731967,-0.016505525,0.005225946,0.006490889,-0.000715581,48.09836538,-0.018055765,-0.000429408,3.72556092,-0.028665747,4172620583,94348217496,-36492501044,-2.42E+11,416680149,0.164996773
2025-04-24,0,-0.01,0.05,-0.023,0.007,-0.06,-0.02999997,30.56999969,0.024806952,0.018759692,0.044017222,0.005317675,0.009257444,0.015530485,53.70011432,-0.037953132,0.007418195,6.27776652,0.291436934,9302100838,63707325336,5.47E+11,-1.97E+11,538116134,0.227664063
2025-04-25,1,-0.08,-0.07,0.025,0.004,-0.01,0.02099967,28.45000076,0.016523864,0.004878423,-0.00819731,-0.001940015,-0.005523998,-0.001279735,55.6116632,-0.063787951,-0.007139412,4.84341145,-0.390586287,-21164137684,-16024864196,-1.68E+11,-7382931153,327935351,-0.065226043
2025-04-28,1,-0.03,-0.04,-0.047,-0.036,0.01,-0.01099993,26.46999931,0.020056628,0.018845449,0.020021228,0.002527637,0.001811233,0.009458236,77.6903058,-0.169851131,-0.011039428,5.834230092,0.230510025,1231577048,84366161670,4.41E+11,6.15E+11,403527737,0.186439613
2025-04-29,1,-0.06,-0.09,0.012,0.011,0.03,0.00100017,24.84000015,0.007346085,0.003752849,0.008102839,0.005091645,-0.004635227,0.001004898,77.49198655,-0.064774193,-0.05167163,4.836112334,0.125330765,-69430310652,30563085304,1.39E+11,-85933648957,454102177,-0.116072171
2025-04-30,0,-0.04,-0.02,0.015,-0.006,-0.02,0.02099991,25.14999962,0.000640502,0,0.009845387,-0.001030182,0.002320261,0.006475935,87.08170159,-0.0445607,-0.011180311,5.115788493,0.204754119,-1698955739,57434984612,3.91E+11,6.93E+11,547081468,0.167251304
2025-05-02,1,-0.02,-0.07,-0.04,-0.043,0.05,0.00300002,24.17000008,0.005785642,0.005714409,0.000118536,-0.003292577,0.002314966,-0.003439973,74.9184943,-0.274856216,-0.001817785,3.252820346,-0.108928265,22066889243,-8979589058,-1.27E+11,-1.69E+11,487488833,-0.088392729
2025-05-07,1,0.16,0.24,0.03,0.015,-0.08,0.01499987,24.70000076,0.001478897,0.021552833,0.026943383,0.002749188,0.005314083,0.001243035,79.59665047,-0.06358234,-0.004608379,2.712607715,0.201037325,28242651524,45241556483,2.01E+11,-1.67E+11,585492284,-0.013118852
2025-05-08,1,-0.07,-0.1,0.01,-0.029,0.03,0.03900003,22.68000031,0.020898537,-0.001386524,-0.011668475,-0.042948058,-0.003907619,0.005458186,78.68723924,-0.027784563,-0.005561969,3.12238916,-0.066161678,-19393639714,-8190873040,1.27E+11,3.50E+11,546755132,0.070672133
2025-05-09,0,0.11,0.13,0.019,0.028,-0.02,-0.00899982,23.54999924,-0.009788094,0.004042122,-0.000150394,0.016248215,0.01028722,0.002204396,76.90732372,-0.026897673,-0.28823689,2.74335256,-0.137391153,34951277324,-8169018241,-2.37E+11,1.30E+11,471635814,0.141608306
2025-05-12,1,0,0,0.048,0.05,0,-0.00200008,22.47999954,0.005783021,0.015442578,0.017928732,0.004683771,-0.002985405,-0.000857114,90.09893823,-0.047575279,0.003014006,1.78573013,0.029502617,2239074552,91176153599,-2.18E+11,68061412101,485550305,-0.248959367
2025-05-13,1,0.08,0.12,0.015,-0.001,-0.04,0.01600002,21.89999962,-0.000711734,0.003750852,0.010203544,-0.006202142,0.014347494,0.011596032,90.5137826,0.012528245,-0.055561888,3.58935253,-0.15611332,20451042742,26107972247,3.10E+11,152136203,409749435,0.060404834
2025-05-14,1,0.04,0.03,0.037,0.04,0.01,-0.00300002,18.38999939,0.032039977,0.014216713,0.009449109,0.014840899,-0.007791359,0.000417905,89.79381828,-0.001211529,-0.833098626,2.65052841,0.031019855,20350965676,-59954992500,-41868800245,1.71E+11,422459803,0.025464339
2025-05-15,0,0.04,0.05,-0.004,-0.019,-0.01,0.01499986,18.21999931,0.007222059,-0.001444943,0.021002716,-2.12E-05,0.00039597,0.012250185,91.29807839,0.051747952,-0.001527581,4.36252194,-0.075642671,15426535940,14148013174,4.40E+11,4.76E+11,390503815,0.015873349
2025-05-16,1,-0.08,-0.1,0.009,0.011,0.02,-0.00199986,18.62000084,0.001023891,-0.00982083,-0.002418543,-0.006141734,-0.001584822,-0.007301521,83.40618174,0.020268335,0.05120544,1.55700947,-0.130408513,-94146720606,4682821428,-1.65E+11,2.74E+11,339578793,-0.203925581
2025-05-19,0,-0.02,0,-0.051,-0.043,-0.02,-0.0079999,17.82999992,0.004123817,-4.75E-05,0.005206768,-0.00735285,0.002079508,0.00209976,80.11067123,-0.071781218,-0.017489282,1.31317818,0.059272691,-42173233757,15607601432,1.49E+11,1.70E+11,359706542,0.102183059
2025-05-20,0,0.03,0,0.071,0.047,0.03,0.02399994,17.23999977,0.006980849,-0.006779611,-0.01475137,0.000794222,-0.006550202,-0.008967133,71.5149827,0.029190093,-0.053243578,-1.20303852,-0.129023289,-18296727890,-24334665267,-91684923295,-1.14E+11,313296021,-0.173642023
2025-05-21,1,0.02,0,-0.034,-0.036,0.02,0.0020001,18.13999939,0.00087573,0.000822608,0.000102171,-0.006875561,-0.003091477,-0.000622403,66.70684242,-0.017914225,-0.0199502,-1.41927332,0.458650364,-28432106948,-20734981520,1.39E+11,-1.14E+11,456989355,0.126469479
2025-05-22,0,0.1,0.05,0.047,0.015,0.05,0.03199982,18.09000015,-0.003887777,-0.006160985,0.012826451,0.003005763,-0.005609041,0.009098322,70.47836395,0.042560535,0.022645163,0.45368903,-0.187010781,-2278591515,-5217059205,84013804591,1.95E+11,371527419,-0.029141135
2025-05-23,0,-0.04,-0.01,-0.005,-0.009,-0.03,0.00400019,20.87000084,-0.016266719,-0.008430016,-0.00611616,-0.01364155,0.004009644,-0.012228023,56.96946043,0.023043163,0.121575895,-2.52658247,-0.036237325,-61466479207,8343597962,-2.62E+11,-2.26E+11,358064259,0.187014827
2025-05-26,1,-0.03,-0.03,0.011,0.002,0,0.00899982,20.28000069,-0.00044497,0.004709551,-0.000864235,0.005429733,-0.008539746,-0.000609297,59.07695229,-0.032631895,-0.000292557,-2.41324719,0.212140349,7324322914,-10737535317,-1.14E+11,-58284123298,434024136,-0.035170953
2025-05-27,0,0,0,0,0.01,0,-0.00999999,22.29000092,-0.0067309,0.009935885,-0.005356489,-0.012097426,-0.001817818,0.019979626,67.29769066,0.070464377,0.065253162,2.00193899,-0.12407374,-10817713212,47458975378,3.73E+11,1.02E+11,380173138,-0.037651506
2025-05-28,1,-0.08,-0.03,-0.057,-0.008,-0.05,-0.04899978,22.29000092,0,0.005117983,-0.009331383,0.002466306,0.005946063,-0.002718839,63.33809826,-0.010429123,0.005388752,0.69269555,-0.162787638,4541113887,-20636821703,13003300666,-75636719405,318285651,-0.052935435
2025-05-29,1,0.04,0.02,-0.003,-0.026,0.02,0.023,18.95999908,0.020252581,-4.54E-05,0.000992248,0.004885403,0.003610843,0.012409293,67.10819441,0.09667881,0.021779197,2.85868827,0.273930684,-33790635792,44791867826,7.57E+11,3.03E+11,405473857,0.347785997
2025-05-30,0,-0.04,-0.04,0.054,0.027,0,0.0269997,19.30999947,-0.005586803,0.018661916,-0.000487995,-0.000873289,-0.006025309,0.018732493,72.88281288,0.074701103,0.094948688,5.92391587,0.105720826,-3392052032,68016030745,5.62E+11,2.95E+11,448340888,-0.027150989
2025-06-02,1,-0.02,-0.04,0.026,0.006,0.02,0.02000023,19.18000031,0.004003171,-0.0122486,0,-0.002325023,0.00050353,-0.008478699,64.75274936,0.001589675,0.038695943,2.39788458,0.172458368,-50512785457,14445323313,1.58E+11,-6.12E+11,525661026,0.305864392
2025-06-04,1,0.05,0.04,0.007,-0.007,0.01,0.01399994,18.56999969,-8.12E-05,-0.013108814,-0.016273783,0.008414492,-0.006362743,0.000481799,64.77693146,0.034470821,-0.010379044,1.54406806,-0.384386909,-29530823675,-8952510266,-1.91E+11,1.28E+11,323603809,-0.607713624
2025-06-05,1,-0.09,-0.07,0.101,0.074,-0.02,0.02699995,18.36000061,0.004093651,0.007359359,0.028878935,-0.003094544,0.000911479,0.026280347,68.81917179,0.071886122,0.146829295,6.48704842,0.514004039,35258802197,2869575028,1.22E+11,1.05E+12,489937474,0.406291896
2025-06-09,1,0.03,0.06,-0.003,-0.002,-0.03,-0.00099992,17.61000061,0.005857218,-0.005125004,0.002602754,-0.012144114,-0.000506283,0.014763217,75.90122684,0.067157442,0.026138976,7.8400029,0.134866132,-51910439428,61586656480,3.37E+11,9.84E+11,556013446,0.094558583
2025-06-10,1,0.09,0.09,-0.024,-0.007,0,-0.01699997,18.47999954,-0.005291358,0.014121346,0.005331204,-0.001396934,0.002023519,0.015427744,78.16745439,0.073160239,0.024230961,9.01089392,-0.033086009,-59587537114,-1.11E+11,-4.54E+11,9.80E+11,537617180,0.051293294
2025-06-11,1,-0.02,-0.04,-0.036,-0.02,0.02,-0.01600003,17.15999985,0.011147721,0.003222579,0.020524302,-0.003936523,0.001111173,0.00561494,83.64210714,0.004484127,-0.008255133,7.62067871,-0.054746236,-52322298027,-9048493815,1.82E+11,6.33E+11,508184663,0.021202208
2025-06-12,1,-0.06,-0.06,0.006,0.034,0,-0.02800012,16.95000076,0.005468013,0.005472343,0.010196803,0.007381215,-0.004249357,0.012178939,85.28624673,0.019823813,0.001684691,7.96906696,-0.224829932,-68338670804,-27624097410,3.84E+11,1.66E+11,393929540,-0.134530893
2025-06-13,0,-0.05,-0.04,-0.01,0.01,-0.01,-0.01999998,17.26000023,-0.00274766,-0.006478354,-0.008145164,0.00132617,-0.007224647,0.004458505,84.90979243,-0.007434972,-0.005630539,6.38026886,0.811759814,1.51E+11,1.24E+11,-4.22E+11,4.08E+11,713705710,0.324977857
2025-06-16,1,0.05,0.05,-0.008,0.033,0,-0.0409999,18.02000046,0.003815133,-0.008916036,-0.009687513,-0.011710699,0.002651732,-0.008740018,86.23901974,0.030182392,0.030898582,1.99953433,0.30538062,-75196282184,29296004837,-3.41E+11,1.22E+11,931657602,0.011494379
2025-06-17,1,0.05,0.03,0.045,0.021,0.02,0.02399994,20.81999969,-0.011360669,0.012530849,-0.001044757,0.011307945,-0.001835053,0.017818414,88.06934233,0.074426662,0.000399663,4.72287241,-0.220366207,-23042788392,-28386582974,3.47E+11,-3.22E+11,726351750,-0.194972674
2025-06-18,1,-0.07,-0.03,0.004,-0.035,-0.04,0.03900004,19.11000061,0.009348823,0.005866401,0.007306133,-0.005405964,0.008332532,0.001234581,86.67693531,0.031286789,0.001524454,2.94177855,0.293580013,-45962319151,-1.11E+11,2.28E+11,-96735251099,939594106,0.217572506
2025-06-19,1,-0.01,-0.01,0.008,0.024,0,-0.01600004,21.60000038,-0.00838726,0.009000362,0.006513198,0.016594718,0.000910372,0.007392158,88.79394243,0.039657369,-0.050951713,2.96863106,-0.386386068,-21805385275,-47541758021,1.74E+11,2.86E+11,576548034,-0.196953219
2025-06-20,1,0,0,-0.002,0.003,0,-0.00499987,20.13999939,-0.000309288,-0.010257055,-0.015925884,-0.007087717,0,0.001865585,88.03514274,-0.019933529,-0.007115296,1.6523755,-0.248439836,17086576619,-1.36E+11,-91952282609,-87418957620,433310535,-0.063178902
2025-06-23,0,0,-0.03,-0.007,-0.012,0.03,0.00499987,20.13999939,0,-0.002213751,0.001917865,0.003015704,-0.002024134,0.014701326,87.84302755,-0.001178171,0.01316239,3.67750816,0.118977366,-3765140423,11318992895,90759898596,5.63E+11,484864681,0.265703166
2025-06-24,1,-0.04,-0.06,0.006,0.035,0.02,-0.02900004,20.62000084,-0.002181035,-0.001280416,-0.014332669,-0.003949956,-0.002942232,-0.002441929,91.42692225,0.02862907,-0.07093545,1.1163557,0.290361908,-6467508020,-16774804868,-8.57E+11,-3.69E+11,625650915,-0.005571045
2025-06-25,1,-0.04,-0.05,-0.05,-0.037,0.01,-0.013,19.82999992,0.009560655,0.011315714,0.020799117,-0.005513672,-0.005706125,0.029151564,93.02893676,0.07692155,0.087272528,6.7982323,-0.074243235,-19710321056,-98400735170,4.79E+11,4.44E+11,579200567,0.064887622
2025-06-26,0,-0.01,-0.01,-0.003,-0.001,0,-0.0020001,17.47999954,0.011060329,0.003898283,0.010840672,-0.006009409,-0.001841059,0.001484285,91.86539155,-0.037597647,-0.018462674,4.4268601,0.113191933,-1.53E+11,-51986541705,-2.13E+11,-1.11E+11,644761399,0.030930301
2025-06-27,0,-0.03,-0.06,-0.032,-0.006,0.03,-0.0259998,16.76000023,-3.29E-06,0.016364436,0.002748283,0.002397808,-0.005440641,-0.009273118,84.2566325,0.022070725,0.040666211,-0.1379153,-0.285608911,-1.01E+11,-46682955704,-1.55E+11,-5.81E+11,460611798,-0.147405292
2025-06-30,1,0.03,0.04,-0.003,-0.001,-0.01,-0.00200008,16.59000015,0.007988131,0.014202492,0.003893306,-0.003151552,0.002570035,-0.00769953,77.02441867,-0.004737919,0.040479212,-3.3083041,-0.171462953,16764935778,-12772689265,2.67E+11,-8.58E+11,381633939,-0.194156014
2025-07-01,1,-0.05,-0.04,0.02,-0.001,-0.01,0.02100014,16.31999969,0.005205399,0.00834849,-0.014455593,0.007973946,-0.005353155,0.00514392,77.00454527,-0.008069409,-0.030600805,-2.613091,0.216251679,-7359262542,-30096619860,5.22E+11,-6.51E+11,464162919,-0.051293294
2025-07-02,0,0.02,0.07,-0.021,0.002,-0.05,-0.02300024,16.72999954,0.005151137,-0.012452984,0.013287537,-0.011128039,-0.00061949,0.005826646,75.88081338,0.034204187,-0.048879835,-1.8639333,0.240979881,66074808160,-68827619645,5.21E+11,1.76E+11,576016844,0.133531393
2025-07-03,1,0.04,0.02,0.048,0.029,0.02,0.01900006,16.82999992,-0.001119157,-0.005613833,0.001064425,0.005243895,-0.000413233,-0.004733352,71.87280627,0.039884756,0.020762662,-3.8515121,0.209684167,-89442871071,-1877611701,3.10E+11,-3.27E+11,696798456,-0.026668247
2025-07-04,0,0.05,0.07,-0.018,-0.034,-0.02,0.01600002,16.63999939,0.004733874,0.000588773,0.005971682,-0.000619823,0.004124583,0.013312348,79.93732103,-0.018020147,-0.085193791,-0.9135736,-0.226289615,71712261182,-6743727442,3.26E+11,6.46E+11,539120202,0.006734032
2025-07-07,1,0,0,0.014,0.018,0,-0.00399994,16.37999916,0.008304378,0.000627675,-0.007311963,0.001733117,0,-0.020092885,64.15532152,0.012801033,0.124037859,-6.83383357,-0.034049479,-1.08E+11,-79484086820,-1.60E+11,1.62E+11,520763440,-0.09129142
2025-07-08,1,0.05,0.01,0.012,0.015,0.04,-0.00300026,16.37999916,0,-0.005622263,-0.005281883,0.003750951,0.003082331,0.001697794,64.3008644,-0.048776301,-0.027696394,-6.0352526,-0.309850576,64972410071,-59254783951,-93888968626,-91190609722,359404588,-0.287682072
2025-07-09,1,0.02,0.01,0.007,-0.005,0.01,0.0120001,17.79000092,-0.007893368,0.002551298,-0.002967169,0.009090886,0.000307696,0.017971396,67.18840297,0.014203013,0.041392164,-1.32906492,1.075079428,4736677378,-2578060207,5061412717,2.44E+11,745793067,0.280301965
2025-07-10,1,-0.08,-0.06,0.007,0.001,-0.02,0.00600027,16.80999947,-0.000716143,0.003332226,0.007339881,-0.00316216,-0.000410308,0.006014091,68.20218343,-0.020533282,-0.012956213,-0.55356774,-0.137882998,55748789432,3099022551,-1.40E+11,-4.13E+11,642960883,-0.061087692
2025-07-11,0,0.01,0.02,-0.04,-0.045,-0.01,0.00499963,15.93999958,0.006043803,-0.004402349,0.0073525,0.001968397,0.001845022,0.015669222,68.59716592,-0.000269041,0.026996803,2.50932295,-0.072149504,1.64E+11,44951482986,-1.32E+11,4.72E+11,596571574,0.104572804
2025-07-14,1,0.08,0.04,0.009,0.015,0.04,-0.0059998,15.77999973,0.002742441,-0.001935964,0.002542865,-0.000262223,0.002046005,-0.00234627,68.58296539,-0.005735699,-0.025547633,0.3374113,-0.220056608,-50660170349,4610589498,62412074481,3.26E+11,465292057,-0.058410762
2025-07-15,1,0,0,0.063,0.026,0,0.03699994,16.39999962,-0.003302972,-0.002785262,-0.005998281,0.00402066,0.002347813,0.008234864,63.25691586,-0.083561036,-0.035050344,1.32183817,-0.045683688,-44884692933,-20497421543,40976705347,3.71E+11,444035800,-0.136758937
2025-07-16,0,0.07,0.07,-0.009,-0.011,0,0.00200009,17.20000076,0.001406424,0.005519472,0.009723479,0.002782404,0.005490618,0.004129462,64.09292176,-0.017889628,-0.001968277,1.04021357,-0.054914689,-3029988153,28938628440,-46441404870,2.14E+11,419651712,0.050430854
2025-07-17,1,-0.04,-0.07,0,-0.004,0.03,0.00399995,17.37999916,-0.003964145,-0.000368561,0.009022126,0.00320752,-0.002334942,-0.009029015,64.0574618,-0.061183476,0.032959305,-2.55469163,0.266523414,-1.03E+11,-74792499649,-1.78E+11,53420699064,531498719,-0.076633226
2025-07-18,0,0.01,0.03,0.028,0.02,-0.02,0.0079999,17.15999985,0.003188568,0.005977375,0.003049601,-0.00110408,0.003449719,0.0018531,68.82092938,-0.004324904,8.32E-06,-2.56520924,-0.200773955,-21471232748,-13621028919,2.45E+11,47171940790,424787619,0.309564784
2025-07-21,1,-0.03,-0.05,-0.032,-0.005,0.02,-0.02699995,16.52000046,0.00535938,-0.002059251,0.011607545,0.004797353,-0.00253537,-0.0013228,66.59159609,0.007965117,-0.024460854,-3.35231769,-0.073774179,-23131310118,-94179492988,2.14E+11,1.90E+11,393449261,-0.257829109
2025-07-22,0,-0.06,-0.03,-0.018,-0.018,-0.03,0,16.40999985,-9.05E-05,0,-0.001822216,-0.000726064,-0.006417838,0.007107521,67.04176928,-0.063456285,-0.002419519,-1.78014288,-0.125908179,24425218883,-9315945629,66864532439,8.96E+11,343910781,-0.106294659
2025-07-23,1,-0.03,-0.04,-0.016,0.007,0.01,-0.023,16.64999962,0.001398157,-0.001110322,-0.015223786,-0.006312264,-0.004712148,-0.012810618,62.42663188,0.011564314,-0.125236279,-5.60240604,0.100535173,-92985182958,-76046275704,13953518426,-1.29E+11,378485911,0.080761357
2025-07-24,1,0.05,0.07,-0.009,-0.005,-0.02,-0.00399995,16.5,0.000637328,0.034505295,0.014285467,-0.001477345,-0.001849952,0.004353394,59.52366518,0.027559651,0.002864305,-4.16966322,0.756541331,-61854811359,-1.03E+11,3.80E+11,4.22E+11,664826146,0.050430854
2025-07-25,1,0.03,0.03,0.019,0.009,0,0.00999999,15.36999989,0.007781532,0.015784376,0.002358438,-0.00440172,0.001747245,0.002095922,72.76553643,-0.026373863,-0.033145458,-3.57000845,-0.359983235,43247309316,-15722061203,60911740850,7.43E+11,425499879,0.063513406
